FeatureID	Kingdom   Phylum  Class   Order   Family  Genus   Species
a0315f90ce7ff1a83203065a0e13f787	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria    unassigned      unassigned      unassigned      unassigned
a038996aa9f05f4b95e439ad60cb9049	D_0__Eukaryota	D_1__SAR	D_2__Alveolata	D_3__Apicomplexa	D_6__Eugregarinorida	D_7__Lankesteria   unassigned
a0399fe78fe3994cfc5d2da30f8033e9	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Sphingomonadales	D_4__Sphingomonadaceae	D_5__Sphingomonas   unassigned
a042fe719e520ceaa11063fb7f090c36	D_0__Bacteria	D_1__Cyanobacteria	D_2__Oxyphotobacteria	D_3__Chloroplast	D_4__Gelidiella    unassigned      unassigned
a045476a35f89bae4760d70eeccf14c3	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__Betaproteobacteriales	D_4__Neisseriaceae	D_5__uncultured	D_6__uncultured
a0474271891b9c2a52c0c1b5abc885dc	D_0__Bacteria	D_1__Cyanobacteria	D_2__Oxyphotobacteria	D_3__Nostocales	D_4__Microcystaceae	D_5__Cyanothece   unassigned
a047ebcb1038f7e4ffeb36a1eaa208d1	Unassigned    unassigned      unassigned      unassigned      unassigned	unassigned	unassigned
a04a83d87bf3bbb329f846c6a0273028	D_0__Eukaryota	D_1__SAR	D_2__Stramenopiles	D_3__Ochrophyta	D_6__Bacillariophyceae	D_7__Cylindrotheca   unassigned
a04e218a26640116610d8c73c6fd3930	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rhizobiales	D_4__Methyloligellaceae	D_5__uncultured   unassigned
a058adfac624264a8b1b8c843a1f38c8	D_0__Bacteria	D_1__Planctomycetes	D_2__Planctomycetacia	D_3__Pirellulales	D_4__Pirellulaceae	D_5__Rubripirellula   unassigned
a05b9af916f4813dba126b865e50b11e	D_0__Bacteria	D_1__Cyanobacteria	D_2__Oxyphotobacteria	D_3__Nostocales	D_4__Cyanobacteriaceae	D_5__Cyanobacterium   unassigned
a063c543502e5a4f2ee4f31e198d434f	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__Alteromonadales	D_4__Shewanellaceae	D_5__Shewanella   unassigned
a067ff2f8fc9993b7522d45b47c53617	D_0__Bacteria	D_1__Cyanobacteria	D_2__Oxyphotobacteria	D_3__Chloroplast    unassigned      unassigned      unassigned
a06c75fa0ef82a165b7772e801f9ccd3	D_0__Bacteria	D_1__Planctomycetes	D_2__Planctomycetacia	D_3__Pirellulales	D_4__Pirellulaceae	D_5__Blastopirellula   unassigned
a06d66e29d615f5c54781b89143a9b0a	D_0__Bacteria	D_1__Firmicutes	D_2__Clostridia	D_3__Clostridiales	D_4__Clostridiaceae    unassigned      unassigned
a07200b00ab774aef7f224cb58dfa04a	D_0__Bacteria	D_1__Firmicutes	D_2__Clostridia	D_3__Clostridiales	D_4__Clostridiaceae    unassigned      unassigned
a073a0b6bc7c93fff9f45811f09398fd	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__Gammaproteobacteria    unassigned      unassigned      unassigned
a076d64ead97561cb50032b298045f32	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rhodobacterales	D_4__Rhodobacteraceae    unassigned      unassigned
a07bb3bfdcdad5523e0e1364db3e4f03	D_0__Bacteria	D_1__Planctomycetes	D_2__Planctomycetacia	D_3__Pirellulales	D_4__Pirellulaceae	D_5__Rubripirellula   unassigned
a07e2a3be1f5106dbbd7d1ae9f59480c	D_0__Bacteria	D_1__Firmicutes	D_2__Bacilli	D_3__Lactobacillales	D_4__Streptococcaceae	D_5__Streptococcus   unassigned
a080f827419c3a14793537ec59f8001d	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria    unassigned      unassigned      unassigned      unassigned
a085101c8a5865c6f3e1b7153e2f8fe8	D_0__Bacteria	D_1__Cyanobacteria	D_2__Oxyphotobacteria	D_3__Nostocales	D_4__Xenococcaceae	D_5__Pleurocapsa   unassigned
a086d8f835dc72a06b615c2529fb5402	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__HOC36	D_4__uncultured    unassigned      unassigned
a0889e5fd3a9af3bf3dc55579a82765b	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__Betaproteobacteriales	D_4__Burkholderiaceae    unassigned      unassigned
a08a47400655a83c96d78e8425b6f17f	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rickettsiales	D_4__Mitochondria	D_5__museum   unassigned
a08e1fc2f674e74e8ce8994bd4fd9dbd	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rhodobacterales	D_4__Rhodobacteraceae    unassigned      unassigned
a095eaa5c54d20418e97d6f7b7ed5d11	D_0__Bacteria	D_1__Firmicutes	D_2__Clostridia	D_3__Clostridiales	D_4__Clostridiaceae    unassigned      unassigned
a099c6a7df50e7b5a44fe2850f9124cf	D_0__Bacteria	D_1__Firmicutes	D_2__Erysipelotrichia	D_3__Erysipelotrichales	D_4__Erysipelotrichaceae	D_5__Turicibacter   unassigned
a0a7c1c80943fe84785d38fb70076a8e	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria    unassigned      unassigned      unassigned      unassigned
a0b17c1028a7303c60df0d120efd04d0	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria    unassigned      unassigned      unassigned      unassigned
a0b34dd26c2d9c050d5308cf21d56012	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__Cellvibrionales	D_4__Halieaceae    unassigned      unassigned
a0b8ab9e2aa61d5f88c824f56fda4fae	D_0__Bacteria	D_1__Actinobacteria	D_2__Acidimicrobiia	D_3__Microtrichales	D_4__Microtrichaceae	D_5__uncultured	D_6__uncultured
a0b9f557e88f0b15761c34a010a7c5d3	D_0__Bacteria	D_1__Actinobacteria	D_2__Acidimicrobiia	D_3__Microtrichales	D_4__Ilumatobacteraceae	D_5__Ilumatobacter	D_6__uncultured
a0c69c0814789a1a989b64a692d1aa9b	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rickettsiales	D_4__Mitochondria    unassigned      unassigned
a0caf72639541b22d631a75ea600b37b	D_0__Bacteria	D_1__Bacteroidetes	D_2__Bacteroidia	D_3__Flavobacteriales	D_4__Crocinitomicaceae	D_5__Crocinitomix	D_6__uncultured
a0d1a46f35565d03eb93637db59938b7	D_0__Bacteria	D_1__Planctomycetes	D_2__Planctomycetacia	D_3__Pirellulales	D_4__Pirellulaceae	D_5__Rhodopirellula	D_6__Pirellula
a0d7a0e852f2bc2619bef2a4cc625952	D_0__Bacteria	D_1__Cyanobacteria	D_2__Oxyphotobacteria	D_3__Chloroplast	D_4__Dictyopteris    unassigned      unassigned
a0d9472411f22157a320f11b7b86c5c6	D_0__Bacteria	D_1__Cyanobacteria	D_2__Oxyphotobacteria	D_3__Chloroplast	D_4__Ulva    unassigned      unassigned
a0da1b68405263badca721c55aff763b	D_0__Bacteria	D_1__Firmicutes	D_2__Erysipelotrichia	D_3__Erysipelotrichales	D_4__Erysipelotrichaceae	D_5__[Anaerorhabdus]   unassigned
a0e14f4c611346da106947e7deeedf56	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rhizobiales	D_4__Methyloligellaceae	D_5__Methyloceanibacter   unassigned
a0e176728d3f9162531e147cad71cde7	D_0__Eukaryota    unassigned      unassigned      unassigned      unassigned	unassigned	unassigned
a0e2fa1b896164c55ed1408f2855870e	D_0__Bacteria	D_1__Verrucomicrobia	D_2__Verrucomicrobiae	D_3__Verrucomicrobiales	D_4__Rubritaleaceae	D_5__Rubritalea	D_6__Rubritalea
a0e5b197bd339f326aa719dbc48496c3	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rhizobiales	D_4__Stappiaceae    unassigned      unassigned
a0ed5504f004c7ef33d6e3e2a9edcc1f	D_0__Bacteria	D_1__Chlamydiae	D_2__Chlamydiae	D_3__Chlamydiales	D_4__Simkaniaceae    unassigned      unassigned
a0eec08dfb9f99438d1b162aac5ddedd	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria    unassigned      unassigned      unassigned      unassigned
a0f251b9df10c8aca34f938cc61f5f9d	Unassigned    unassigned      unassigned      unassigned      unassigned	unassigned	unassigned
a0fd9781263783b9f5bfeeb5a63ff20c	D_0__Bacteria	D_1__Planctomycetes	D_2__Planctomycetacia	D_3__Pirellulales	D_4__Pirellulaceae	D_5__Blastopirellula   unassigned
a10850b3e7225c5fb56b857f0e06a22e	D_0__Bacteria	D_1__Cyanobacteria	D_2__Oxyphotobacteria	D_3__Chloroplast    unassigned      unassigned      unassigned
a10ca63ec2184121309a70b76e485d36	D_0__Bacteria	D_1__Bacteroidetes	D_2__Bacteroidia	D_3__Cytophagales    unassigned      unassigned      unassigned
a10cbc97b7fb46e7d0fa216bdb054bb4	D_0__Bacteria	D_1__Firmicutes	D_2__Clostridia	D_3__Clostridiales	D_4__Clostridiaceae    unassigned      unassigned
a10d0f0db8b4909a3f39f5c01c457920	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rickettsiales	D_4__Mitochondria    unassigned      unassigned
a10f08f17718e6ca8fd30d88d9cef511	D_0__Bacteria	D_1__Proteobacteria	D_2__Deltaproteobacteria	D_3__NB1-j    unassigned      unassigned      unassigned
a110164d8435f2fb9fe8ad391e9dd0d4	D_0__Bacteria	D_1__Verrucomicrobia	D_2__Verrucomicrobiae	D_3__Verrucomicrobiales	D_4__DEV007	D_5__uncultured   unassigned
a112f5be7ef78b023a64eeca0927b645	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__Coxiellales	D_4__Coxiellaceae	D_5__Coxiella   unassigned
a11513dee2b924959f7637053e2302c7	D_0__Bacteria	D_1__Firmicutes	D_2__Clostridia	D_3__Clostridiales	D_4__Lachnospiraceae	D_5__Epulopiscium	D_6__uncultured
a12a39b39a0616cef56d5b8213104f27	D_0__Bacteria	D_1__Firmicutes	D_2__Clostridia	D_3__Clostridiales	D_4__Clostridiaceae    unassigned      unassigned
a131b610100f8a24d9509c1f0d7f0adf	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__Vibrionales	D_4__Vibrionaceae	D_5__Enterovibrio   unassigned
a132e462f5e484c2100cff5c68cc8a97	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__Cellvibrionales	D_4__Halieaceae    unassigned      unassigned
a135787d127257121b6f3400bee99a1d	D_0__Bacteria	D_1__Firmicutes	D_2__Bacilli	D_3__Bacillales	D_4__Planococcaceae    unassigned      unassigned
a13ec49e650cd033fe0e8bf8cc3739ce	D_0__Bacteria	D_1__Cyanobacteria	D_2__Oxyphotobacteria	D_3__Nostocales	D_4__Xenococcaceae	D_5__Xenococcus   unassigned
a1407608ab375c7ce011b6583948ddd4	D_0__Bacteria	D_1__Verrucomicrobia	D_2__Verrucomicrobiae	D_3__Verrucomicrobiales	D_4__Rubritaleaceae	D_5__Haloferula	D_6__Haloferula
a1441bb09f16e17b34c577f59f81f43f	D_0__Bacteria	D_1__Firmicutes	D_2__Clostridia	D_3__Clostridiales    unassigned      unassigned      unassigned
a148eebf97b641d86c299e292dd23075	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rhodobacterales	D_4__Rhodobacteraceae    unassigned      unassigned
a14b62385cde22c1f2c30589b9912d31	D_0__Bacteria    unassigned      unassigned      unassigned      unassigned	unassigned	unassigned
a15104a6e5c135996cb815e6b59af8bc	D_0__Eukaryota    unassigned      unassigned      unassigned      unassigned	unassigned	unassigned
a1669186e5d62222cb8db3181da334ea	D_0__Bacteria	D_1__Chloroflexi	D_2__KD4-96	D_3__uncultured    unassigned      unassigned      unassigned
a1684508f07a683ed851d73dd07bcf87	D_0__Bacteria	D_1__Firmicutes	D_2__Erysipelotrichia	D_3__Erysipelotrichales	D_4__Erysipelotrichaceae	D_5__Erysipelatoclostridium	D_6__uncultured
a168a76543b63d9df115e452287bc3dd	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__Vibrionales	D_4__Vibrionaceae	D_5__Photobacterium   unassigned
a169e22be868b877670c98ce130d7fb5	D_0__Bacteria	D_1__Chlamydiae	D_2__Chlamydiae	D_3__Chlamydiales    unassigned      unassigned      unassigned
a16bfc0476c535593fa693cc53f03d6b	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rhodobacterales	D_4__Rhodobacteraceae    unassigned      unassigned
a16d1e93ab498352683b8830ca73c983	D_0__Bacteria	D_1__Proteobacteria	D_2__Deltaproteobacteria	D_3__Desulfuromonadales	D_4__Geobacteraceae	D_5__Geoalkalibacter	D_6__uncultured
a16e18a00468e2f9700200e7d27096d5	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rhodobacterales	D_4__Rhodobacteraceae    unassigned      unassigned
a1701a9ce27d77e21a016f7a6a3d172b	D_0__Bacteria	D_1__Bacteroidetes	D_2__Bacteroidia	D_3__Cytophagales	D_4__Amoebophilaceae	D_5__Candidatus   unassigned
a173801bbf75ce59f404cfae74e06661	D_0__Bacteria	D_1__Cyanobacteria	D_2__Oxyphotobacteria	D_3__Chloroplast    unassigned      unassigned      unassigned
a1783875e2a52590f97b60527ca7bfbf	Unassigned    unassigned      unassigned      unassigned      unassigned	unassigned	unassigned
a183c0abc217d999df221ceffe7309f6	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__Pseudomonadales	D_4__Moraxellaceae	D_5__Acinetobacter   unassigned
a184c79be0e6902de6df7698c24e9833	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__Alteromonadales	D_4__Colwelliaceae	D_5__Thalassotalea   unassigned
a188813079ffe20e2db71a9a59ca8be1	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rhodovibrionales	D_4__Kiloniellaceae	D_5__uncultured	D_6__uncultured
a197356387a20c8a9892c30066675b7e	D_0__Bacteria	D_1__Cyanobacteria	D_2__Oxyphotobacteria	D_3__Chloroplast    unassigned      unassigned      unassigned
a19920a20a2188f0691547a38f2f848e	D_0__Bacteria	D_1__Cyanobacteria	D_2__Oxyphotobacteria	D_3__Synechococcales	D_4__Cyanobiaceae	D_5__Cyanobium   unassigned
a19b719934689c26dadefcdefb66b853	D_0__Bacteria	D_1__Firmicutes	D_2__Clostridia	D_3__Clostridiales	D_4__Lachnospiraceae    unassigned      unassigned
a19c0469cbaa4c74fadbb9b928277ae0	D_0__Bacteria	D_1__Proteobacteria	D_2__Deltaproteobacteria	D_3__Bdellovibrionales	D_4__Bacteriovoracaceae    unassigned      unassigned
a19ea286252bfe110a63e0a09559bcc9	D_0__Bacteria	D_1__Bacteroidetes	D_2__Bacteroidia	D_3__Cytophagales	D_4__Amoebophilaceae	D_5__uncultured	D_6__uncultured
a1a0268050ee2d62297a6c17cbd5e0ed	D_0__Bacteria	D_1__Planctomycetes	D_2__Planctomycetacia	D_3__Pirellulales	D_4__Pirellulaceae	D_5__Rhodopirellula   unassigned
a1ad09b96096061f3fc7aa187f464c9e	D_0__Bacteria	D_1__Firmicutes	D_2__Bacilli	D_3__Bacillales	D_4__Bacillaceae	D_5__Bacillus   unassigned
a1ad8a3e2fc2a7d98bea641d13ef9326	D_0__Bacteria	D_1__Tenericutes	D_2__Mollicutes	D_3__Mycoplasmatales	D_4__Mycoplasmataceae	D_5__Candidatus   unassigned
a1be4e60050c1b6556cca2409b0f805b	D_0__Bacteria	D_1__Firmicutes	D_2__Clostridia	D_3__Clostridiales	D_4__Clostridiaceae    unassigned      unassigned
a1c36ad945742bc46eb5fcbd1c449e11	D_0__Bacteria	D_1__Tenericutes	D_2__Mollicutes	D_3__DMI	D_4__uncultured    unassigned      unassigned
a1c42edba8761cc0225884220b5aa978	D_0__Bacteria	D_1__Bacteroidetes	D_2__Bacteroidia	D_3__Cytophagales	D_4__Amoebophilaceae	D_5__Candidatus   unassigned
a1cbcf48e86671d6473688f27aa2bd51	D_0__Eukaryota	D_1__Opisthokonta	D_2__Holozoa	D_3__Metazoa    unassigned      unassigned      unassigned
a1cc360c18b012ede9919bfd108716e5	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rhodobacterales	D_4__Rhodobacteraceae    unassigned      unassigned
a1ccf7f2fec8dd0affe512b2e1e05ef9	D_0__Bacteria	D_1__Cyanobacteria	D_2__Oxyphotobacteria	D_3__Nostocales	D_4__Nostocaceae    unassigned      unassigned
a1d2de2be82e02a5ec5398e9932c73b6	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rickettsiales	D_4__Mitochondria	D_5__Schizymenia   unassigned
a1d59ff70c981485be16ce5dca131cb4	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria    unassigned      unassigned      unassigned      unassigned
a1d5a0b1f6120748d3f7d4234d2c94d7	D_0__Bacteria	D_1__Firmicutes	D_2__Clostridia	D_3__Clostridiales	D_4__Peptostreptococcaceae    unassigned      unassigned
a1ddaa77e17aff0481608701d9999d8c	D_0__Bacteria	D_1__Actinobacteria	D_2__Actinobacteria	D_3__Corynebacteriales	D_4__Corynebacteriaceae	D_5__Corynebacterium   unassigned
a1dde1de791f04c56deafbae6267e47c	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rhodobacterales	D_4__Rhodobacteraceae    unassigned      unassigned
a1e646c8b6138674c18292a21cacc1df	D_0__Bacteria	D_1__Bacteroidetes	D_2__Bacteroidia    unassigned      unassigned      unassigned      unassigned
a1e92f7eadeca7f70688b18ec6ce2866	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rickettsiales	D_4__Mitochondria	D_5__Aspergillago   unassigned
a1ec4d717fa0cf1d65c01f68c9db15cb	D_0__Bacteria	D_1__Firmicutes	D_2__Clostridia	D_3__Clostridiales	D_4__Peptostreptococcaceae    unassigned      unassigned
a1f13b7c1a63b8c0f1eac29e922edcff	D_0__Bacteria	D_1__Cyanobacteria	D_2__Oxyphotobacteria	D_3__Chloroplast    unassigned      unassigned      unassigned
a1f9b702eaad0e7da0d44da454508d86	D_0__Eukaryota	D_1__SAR	D_2__Alveolata	D_3__Apicomplexa	D_6__Eugregarinorida	D_7__Lankesteria   unassigned
a1fb0b790230238f9c17fd6477b7df6a	D_0__Bacteria	D_1__Firmicutes    unassigned      unassigned      unassigned      unassigned	unassigned
a208dc3fecebe5ab33d1739109e31de8	D_0__Bacteria	D_1__Cyanobacteria	D_2__Oxyphotobacteria	D_3__Nostocales	D_4__Phormidiaceae	D_5__Trichodesmium   unassigned
a213d4175f25c31615aa83f50825b548	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rhizobiales	D_4__Methyloligellaceae	D_5__uncultured   unassigned
a21aa8294534cb5ea12b67c7339a76fc	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rickettsiales	D_4__Mitochondria	D_5__Ceramium   unassigned
a2225df1a96ee03a3daa0050535a0f24	D_0__Bacteria	D_1__Chlamydiae	D_2__Chlamydiae	D_3__Chlamydiales	D_4__Simkaniaceae	D_5__Candidatus   unassigned
a2252e021def0abdf4fd1acd5f689b01	D_0__Bacteria	D_1__Cyanobacteria	D_2__Oxyphotobacteria	D_3__Phormidesmiales	D_4__Phormidesmiaceae	D_5__Phormidium   unassigned
a22910f229d78e6e9211176da8f4fbf0	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__Vibrionales	D_4__Vibrionaceae	D_5__Photobacterium   unassigned
a22cae4eff2e7f395d3e81edd2c37a6f	D_0__Bacteria	D_1__Cyanobacteria	D_2__Oxyphotobacteria	D_3__Nostocales	D_4__Microcystaceae    unassigned      unassigned
a2395e27f066741dab8cf0ce52e9c85d	D_0__Bacteria	D_1__Verrucomicrobia	D_2__Verrucomicrobiae	D_3__Verrucomicrobiales	D_4__DEV007    unassigned      unassigned
a23bf4cea7f599c27eefec5e7875bc21	D_0__Bacteria	D_1__Bacteroidetes	D_2__Bacteroidia	D_3__Cytophagales	D_4__Cyclobacteriaceae	D_5__Fabibacter   unassigned
a23d8416a3b7d674ccb41ded29b8826f	D_0__Bacteria	D_1__Chlamydiae	D_2__Chlamydiae	D_3__Chlamydiales	D_4__Simkaniaceae	D_5__uncultured	D_6__jellyfish
a240ee25effe027a7ab3acce792cfdc0	D_0__Bacteria	D_1__Planctomycetes	D_2__OM190	D_3__uncultured    unassigned      unassigned      unassigned
a2463c8a6ebf5ab66b2263f8d8b797bb	D_0__Bacteria	D_1__Spirochaetes	D_2__Spirochaetia	D_3__Brevinematales	D_4__Brevinemataceae	D_5__Brevinema	D_6__uncultured
a24942c77432a1285fc1225c7b3c484a	D_0__Bacteria	D_1__Kiritimatiellaeota	D_2__Kiritimatiellae	D_3__WCHB1-41    unassigned      unassigned      unassigned
a24df6846deb118a2636a11e5f1dd00a	D_0__Bacteria	D_1__Firmicutes	D_2__Clostridia	D_3__Clostridiales	D_4__Ruminococcaceae    unassigned      unassigned
a2502764652dd98fc53530ca2a28b173	D_0__Bacteria	D_1__Firmicutes	D_2__Clostridia	D_3__Clostridiales	D_4__Clostridiaceae    unassigned      unassigned
a250c198530355d5df81f09f7ac85a19	D_0__Eukaryota    unassigned      unassigned      unassigned      unassigned	unassigned	unassigned
a252f0d149ed5c0a33d1d27cd96fd713	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rhodobacterales	D_4__Rhodobacteraceae    unassigned      unassigned
a254f6c1c78f96fd63964626bc5fd9d2	D_0__Bacteria	D_1__Bacteroidetes	D_2__Bacteroidia	D_3__Flavobacteriales	D_4__Cryomorphaceae	D_5__NS10   unassigned
a25eeffb6d4817a5fce71d48b788765a	D_0__Bacteria	D_1__Actinobacteria	D_2__Actinobacteria	D_3__Corynebacteriales	D_4__Mycobacteriaceae	D_5__Mycobacterium   unassigned
a26ccdfcdc8bf3608146818f1bb41257	D_0__Bacteria	D_1__Firmicutes	D_2__Clostridia	D_3__Clostridiales	D_4__Clostridiaceae    unassigned      unassigned
a26f799e0b9e604f4c01c3ae8ec21e72	D_0__Bacteria	D_1__Planctomycetes	D_2__Planctomycetacia	D_3__Pirellulales	D_4__Pirellulaceae	D_5__Rubripirellula   unassigned
a26fd9346d2e22632b72da35eb065e8b	D_0__Bacteria	D_1__Verrucomicrobia	D_2__Verrucomicrobiae	D_3__Verrucomicrobiales	D_4__Rubritaleaceae	D_5__Roseibacillus	D_6__uncultured
a27711f896c1ac902ffb59c3ea30c420	D_0__Eukaryota    unassigned      unassigned      unassigned      unassigned	unassigned	unassigned
a280d2b880be8f3d5f85d46b0033b671	D_0__Eukaryota	D_1__SAR	D_2__Alveolata	D_3__Apicomplexa	D_6__Eugregarinorida	D_7__Lankesteria   unassigned
a284fb13145cc79dec561cc1edadcc91	D_0__Bacteria	D_1__Bacteroidetes	D_2__Bacteroidia	D_3__Bacteroidales    unassigned      unassigned      unassigned
a2851373a3f24cfb7b30d30d09caa792	D_0__Bacteria	D_1__Tenericutes	D_2__Mollicutes	D_3__Mycoplasmatales	D_4__Mycoplasmataceae    unassigned      unassigned
a28aa505fca1bf8436183847b789bc24	D_0__Bacteria	D_1__Planctomycetes	D_2__Planctomycetacia	D_3__Gemmatales	D_4__Gemmataceae    unassigned      unassigned
a28cd73c984ea2737d48965db0256da2	D_0__Eukaryota    unassigned      unassigned      unassigned      unassigned	unassigned	unassigned
a29245c2c7e3e0e196dec4c0d7b35859	D_0__Bacteria	D_1__Cyanobacteria	D_2__Oxyphotobacteria	D_3__Nostocales	D_4__Phormidiaceae	D_5__Arthrospira   unassigned
a2966f1b52593406af2b32feb2a34aeb	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rhizobiales	D_4__Hyphomicrobiaceae	D_5__Filomicrobium   unassigned
a299398ce9e83c04ad745240441b68a9	D_0__Bacteria	D_1__Planctomycetes	D_2__Planctomycetacia	D_3__Pirellulales	D_4__Pirellulaceae	D_5__Blastopirellula	D_6__Planctomycetaceae
a29fe63a521b701b6e7ed702e163523a	D_0__Bacteria	D_1__Firmicutes	D_2__Clostridia	D_3__Clostridiales	D_4__Ruminococcaceae    unassigned      unassigned
a2a0a8ef0ff53e4ef47491260e07bfe2	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rickettsiales	D_4__Mitochondria    unassigned      unassigned
a2a2d0cf4c34acab62a0bebedf725ad4	D_0__Bacteria	D_1__Planctomycetes	D_2__Planctomycetacia	D_3__Pirellulales	D_4__Pirellulaceae	D_5__Blastopirellula   unassigned
a2a5b3db1e249c0ee0b8937ebe2212a2	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__Vibrionales	D_4__Vibrionaceae	D_5__uncultured	D_6__uncultured
a2a94b34ee9b5eab0335cfa91de5cf5b	D_0__Bacteria	D_1__Cyanobacteria	D_2__Oxyphotobacteria	D_3__Chloroplast    unassigned      unassigned      unassigned
a2ada3bb4782cb0fced1372a68f0d194	D_0__Bacteria	D_1__Chloroflexi	D_2__KD4-96	D_3__uncultured    unassigned      unassigned      unassigned
a2b92fc240887a719d4c45d36d6d0f73	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__Thiohalorhabdales	D_4__Thiohalorhabdaceae	D_5__uncultured   unassigned
a2baee23a700cb5dcf2832bc2d8c498b	D_0__Bacteria	D_1__Actinobacteria	D_2__Actinobacteria	D_3__Micrococcales	D_4__Bogoriellaceae	D_5__Georgenia	D_6__uncultured
a2bc00fc1da37e7e15c9aa4926d66a73	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__Vibrionales	D_4__Vibrionaceae	D_5__uncultured	D_6__Vibrionaceae
